rating,rating_count,photos_count,desc_text_n_sentences,desc_text_n_words,desc_text_n_characters,desc_text_n_punctuations,desc_text_characters_per_sentence,desc_text_characters_per_punctuation,desc_text_characters_per_word,desc_text_words_per_sentence,desc_text_words_per_punctuation,desc_text_punctuations_per_sentence,desc_text_n_NNP,desc_text_n_DT,desc_text_n_NN,desc_text_n_VBZ,desc_text_n_VBN,desc_text_n_IN,desc_text_n_VBG,desc_text_n_JJ,desc_text_n_NNS,"desc_text_n_,",desc_text_n_CC,desc_text_n_.,desc_text_n_MD,desc_text_n_RB,desc_text_n_VB,desc_text_n_TO,desc_text_n_PRP,desc_text_n_CD,desc_text_n_VBD,desc_text_n_(,desc_text_n_),desc_text_n_WDT,desc_text_n_JJR,desc_text_n_PRP$,desc_text_n_VBP,desc_text_n_:,desc_text_n_RP,desc_text_n_WP,desc_text_n_RBR,desc_text_n_NNPS,desc_text_n_WRB,desc_text_n_$,desc_text_n_POS,desc_text_n_JJS,desc_text_n_PDT,desc_text_n_'',desc_text_n_``,desc_text_n_FW,desc_text_n_EX,desc_text_n_RBS,desc_text_n_CARDINAL,desc_text_n_ORG,desc_text_n_PERSON,desc_text_n_TIME,desc_text_n_PRODUCT,desc_text_n_ORDINAL,desc_text_n_GPE,desc_text_n_NORP,desc_text_n_PERCENT,desc_text_n_QUANTITY,desc_text_n_DATE,desc_text_n_WORK_OF_ART,desc_text_n_LOC,desc_text_n_MONEY,desc_text_n_LANGUAGE,desc_text_n_EVENT,desc_text_n_LAW,desc_text_n_FAC,title_n_sentences,title_n_words,title_n_characters,title_n_punctuations,title_characters_per_sentence,title_characters_per_punctuation,title_characters_per_word,title_words_per_sentence,title_words_per_punctuation,title_punctuations_per_sentence,title_n_NNP,title_n_IN,title_n_:,"title_n_,",title_n_CC,title_n_JJ,title_n_CD,title_n_NN,title_n_(,title_n_),title_n_'',title_n_VBD,title_n_NNS,title_n_TO,title_n_ORG,title_n_PERSON,title_n_CARDINAL,title_n_WORK_OF_ART,title_n_DATE,title_n_FAC,title_n_PRODUCT,title_n_QUANTITY,title_n_GPE,title_n_NORP,title_n_MONEY
4,9,10,45.0,1045.0,4659.0,159.0,103.53333333333333,29.30188679245283,4.458373205741627,23.22222222222222,6.572327044025157,3.533333333333333,95.0,103.0,187.0,21.0,21.0,98.0,15.0,78.0,49.0,30.0,38.0,44.0,17.0,29.0,33.0,18.0,6.0,56.0,10.0,3.0,3.0,8.0,6.0,9.0,9.0,20.0,1.0,0.0,2.0,2.0,5.0,12.0,2.0,2.0,0.0,5.0,5.0,2.0,1.0,0.0,22.0,19.0,3.0,3.0,4.0,1.0,1.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,19.0,104.0,0.0,104.0,-1.0,5.473684210526316,19.0,-1.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,20,13,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,31.0,0.0,31.0,-1.0,5.166666666666667,6.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20,9,22.0,467.0,2083.0,113.0,94.68181818181819,18.43362831858407,4.460385438972163,21.227272727272727,4.132743362831858,5.136363636363637,69.0,22.0,82.0,8.0,3.0,24.0,11.0,42.0,10.0,31.0,9.0,21.0,3.0,10.0,18.0,9.0,7.0,37.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,24.0,0.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,12.0,14.0,7.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,26.0,0.0,26.0,-1.0,4.333333333333333,6.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20,8,25.0,431.0,1930.0,97.0,77.2,19.896907216494846,4.477958236658933,17.24,4.443298969072165,3.88,83.0,21.0,77.0,9.0,4.0,18.0,10.0,35.0,7.0,14.0,16.0,24.0,1.0,7.0,10.0,6.0,3.0,37.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,19.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,15.0,5.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,25.0,0.0,25.0,-1.0,4.166666666666667,6.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,29,1,13.0,798.0,3243.0,219.0,249.46153846153845,14.808219178082192,4.06390977443609,61.38461538461539,3.643835616438356,16.846153846153847,184.0,36.0,102.0,26.0,6.0,64.0,3.0,73.0,27.0,14.0,24.0,12.0,2.0,16.0,9.0,7.0,7.0,86.0,7.0,33.0,33.0,3.0,1.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,8.0,20.0,1.0,2.0,2.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,163.0,15.0,163.0,10.866666666666667,3.7906976744186047,43.0,2.8666666666666667,15.0,17.0,0.0,3.0,2.0,0.0,0.0,6.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,1,0,7.0,414.0,1954.0,93.0,279.14285714285717,21.010752688172044,4.719806763285024,59.142857142857146,4.451612903225806,13.285714285714286,79.0,19.0,64.0,9.0,5.0,20.0,0.0,27.0,14.0,35.0,24.0,6.0,3.0,3.0,11.0,13.0,1.0,45.0,6.0,5.0,5.0,1.0,1.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,164.0,0.0,164.0,-1.0,5.290322580645161,31.0,-1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,1,0,3.0,58.0,211.0,15.0,70.33333333333333,14.066666666666666,3.6379310344827585,19.333333333333332,3.8666666666666667,5.0,16.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,121.0,6.0,121.0,20.166666666666668,3.903225806451613,31.0,5.166666666666667,6.0,18.0,2.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,3,15.0,448.0,2153.0,52.0,143.53333333333333,41.40384615384615,4.805803571428571,29.866666666666667,8.615384615384615,3.466666666666667,28.0,32.0,82.0,15.0,5.0,51.0,9.0,38.0,29.0,12.0,16.0,14.0,5.0,14.0,16.0,12.0,8.0,39.0,0.0,1.0,1.0,4.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,113.0,8.0,113.0,14.125,4.708333333333333,24.0,3.0,8.0,14.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,5.0,126.0,747.0,45.0,149.4,16.6,5.928571428571429,25.2,2.8,9.0,44.0,0.0,15.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,86.0,3.0,86.0,28.666666666666668,7.166666666666667,12.0,4.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,3,16.0,444.0,2139.0,54.0,133.6875,39.611111111111114,4.8175675675675675,27.75,8.222222222222221,3.375,27.0,31.0,79.0,17.0,5.0,51.0,9.0,39.0,28.0,11.0,16.0,15.0,5.0,14.0,16.0,12.0,9.0,39.0,0.0,1.0,1.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,113.0,8.0,113.0,14.125,4.708333333333333,24.0,3.0,8.0,14.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0,26.0,405.0,1733.0,95.0,66.65384615384616,18.242105263157896,4.279012345679012,15.576923076923077,4.2631578947368425,3.6538461538461537,89.0,11.0,48.0,7.0,6.0,32.0,4.0,21.0,19.0,20.0,12.0,25.0,1.0,8.0,17.0,6.0,6.0,22.0,4.0,5.0,5.0,0.0,0.0,14.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,14.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,122.0,2.0,122.0,61.0,5.304347826086956,23.0,11.5,2.0,16.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,0,1.0,32.0,169.0,11.0,169.0,15.363636363636363,5.28125,32.0,2.909090909090909,11.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,166.0,12.0,166.0,13.833333333333334,5.1875,32.0,2.6666666666666665,12.0,17.0,1.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,6,5.0,87.0,397.0,17.0,79.4,23.352941176470587,4.563218390804598,17.4,5.117647058823529,3.4,9.0,4.0,14.0,6.0,1.0,4.0,1.0,9.0,5.0,2.0,2.0,5.0,0.0,2.0,3.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,104.0,6.0,104.0,17.333333333333332,4.7272727272727275,22.0,3.6666666666666665,6.0,14.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,10,21.0,655.0,3075.0,104.0,146.42857142857142,29.567307692307693,4.694656488549619,31.19047619047619,6.298076923076923,4.9523809523809526,63.0,48.0,127.0,22.0,5.0,46.0,5.0,80.0,37.0,45.0,26.0,21.0,8.0,13.0,27.0,20.0,14.0,15.0,1.0,1.0,1.0,3.0,1.0,10.0,5.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,23.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,153.0,12.0,153.0,12.75,4.371428571428571,35.0,2.9166666666666665,12.0,18.0,0.0,8.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,30.0,608.0,2969.0,94.0,98.96666666666667,31.585106382978722,4.8832236842105265,20.266666666666666,6.468085106382978,3.1333333333333333,78.0,25.0,144.0,10.0,10.0,63.0,9.0,59.0,34.0,25.0,32.0,30.0,1.0,9.0,16.0,9.0,3.0,16.0,2.0,0.0,0.0,2.0,4.0,14.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,169.0,9.0,169.0,18.77777777777778,4.5675675675675675,37.0,4.111111111111111,9.0,24.0,2.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,2,5,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,67.0,0.0,67.0,-1.0,6.090909090909091,11.0,-1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2,17,22.0,578.0,2938.0,74.0,133.54545454545453,39.7027027027027,5.083044982698962,26.272727272727273,7.8108108108108105,3.3636363636363638,67.0,22.0,113.0,15.0,6.0,52.0,19.0,52.0,38.0,22.0,39.0,22.0,3.0,19.0,18.0,11.0,11.0,2.0,2.0,5.0,5.0,2.0,6.0,16.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,44.0,1.0,44.0,44.0,4.4,10.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1,0,13.0,213.0,859.0,56.0,66.07692307692308,15.339285714285714,4.032863849765258,16.384615384615383,3.8035714285714284,4.3076923076923075,27.0,7.0,33.0,4.0,6.0,14.0,1.0,8.0,2.0,7.0,4.0,14.0,7.0,11.0,13.0,3.0,4.0,21.0,1.0,4.0,4.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,133.0,1.0,133.0,133.0,4.586206896551724,29.0,29.0,1.0,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,13.0,325.0,1357.0,192.0,104.38461538461539,7.067708333333333,4.1753846153846155,25.0,1.6927083333333333,14.76923076923077,88.0,0.0,46.0,2.0,0.0,3.0,0.0,21.0,8.0,26.0,4.0,12.0,0.0,10.0,0.0,11.0,0.0,41.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,17.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,93.0,7.0,93.0,13.285714285714286,3.72,25.0,3.5714285714285716,7.0,14.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,14.0,457.0,1870.0,146.0,133.57142857142858,12.808219178082192,4.091903719912473,32.642857142857146,3.1301369863013697,10.428571428571429,64.0,29.0,82.0,15.0,6.0,29.0,3.0,26.0,12.0,20.0,12.0,16.0,3.0,6.0,9.0,2.0,4.0,45.0,1.0,6.0,6.0,1.0,0.0,6.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,6.0,0.0,2.0,0.0,25.0,16.0,7.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,67.0,4.0,67.0,16.75,4.1875,16.0,4.0,4.0,10.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,0,1.0,75.0,337.0,29.0,337.0,11.620689655172415,4.493333333333333,75.0,2.586206896551724,29.0,25.0,0.0,12.0,0.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,88.0,3.0,88.0,29.333333333333332,4.4,20.0,6.666666666666667,3.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1,0,5.0,129.0,584.0,17.0,116.8,34.35294117647059,4.5271317829457365,25.8,7.588235294117647,3.4,8.0,3.0,27.0,1.0,0.0,14.0,0.0,20.0,14.0,8.0,9.0,5.0,1.0,4.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,114.0,8.0,114.0,14.25,4.75,24.0,3.0,8.0,16.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,24.0,162.0,680.0,57.0,28.333333333333332,11.929824561403509,4.197530864197531,6.75,2.8421052631578947,2.375,13.0,4.0,31.0,1.0,0.0,3.0,1.0,14.0,5.0,7.0,5.0,23.0,1.0,3.0,7.0,4.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,113.0,3.0,113.0,37.666666666666664,5.380952380952381,21.0,7.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,3,12.0,171.0,833.0,20.0,69.41666666666667,41.65,4.871345029239766,14.25,8.55,1.6666666666666667,23.0,11.0,34.0,4.0,5.0,11.0,2.0,13.0,9.0,3.0,5.0,11.0,2.0,6.0,6.0,8.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,50.0,1.0,50.0,50.0,5.555555555555555,9.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,8.0,178.0,884.0,23.0,110.5,38.43478260869565,4.966292134831461,22.25,7.739130434782608,2.875,31.0,10.0,32.0,5.0,2.0,15.0,3.0,22.0,9.0,6.0,8.0,8.0,1.0,6.0,1.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,67.0,0.0,67.0,-1.0,5.153846153846154,13.0,-1.0,0.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,3,7.0,168.0,745.0,25.0,106.42857142857143,29.8,4.434523809523809,24.0,6.72,3.5714285714285716,20.0,16.0,45.0,5.0,2.0,12.0,2.0,9.0,3.0,5.0,10.0,7.0,1.0,2.0,4.0,7.0,2.0,4.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,60.0,1.0,60.0,60.0,6.666666666666667,9.0,9.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,0,12.0,357.0,1423.0,84.0,118.58333333333333,16.94047619047619,3.9859943977591037,29.75,4.25,7.0,54.0,16.0,64.0,4.0,3.0,17.0,8.0,24.0,12.0,15.0,17.0,12.0,7.0,7.0,14.0,10.0,8.0,22.0,2.0,4.0,4.0,1.0,1.0,5.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,8.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,160.0,7.0,160.0,22.857142857142858,3.8095238095238093,42.0,6.0,7.0,20.0,3.0,0.0,2.0,2.0,0.0,8.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,1,0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,36.0,1.0,36.0,36.0,4.5,8.0,8.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,0,8.0,206.0,853.0,41.0,106.625,20.804878048780488,4.140776699029126,25.75,5.024390243902439,5.125,62.0,6.0,27.0,2.0,0.0,8.0,2.0,14.0,9.0,11.0,7.0,7.0,0.0,1.0,4.0,2.0,0.0,24.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,39.0,2.0,39.0,19.5,6.5,6.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
